0,1,2
4225845.0,1395892.0,17
5172654.0,1395892.0,17
6132891.0,1395892.0,17
6985689.0,1395892.0,17
3214042.0,2913610.0,17
3280872.0,3017676.0,17
3351748.0,3102992.0,17
3227794.0,3897855.0,17
3280872.0,3983590.0,17
3358624.0,4068907.0,17
4210177.0,2201533.0,17
4210177.0,2201533.0,9
4724129.0,2427575.0,17
4310979.0,2239412.0,17
7886568.0,5027023.0,17
5172654.0,2201533.0,17
5172654.0,2201533.0,9
5686605.0,2427575.0,17
5273456.0,2239412.0,17
6132891.0,2201533.0,17
6132891.0,2201533.0,9
6646843.0,2427575.0,17
6233693.0,2239412.0,17
6985689.0,2201533.0,17
6985689.0,2201533.0,9
7499642.0,2427575.0,17
7086492.0,2239412.0,17
4210177.0,3033639.0,17
4210177.0,3033639.0,9
4724129.0,3259680.0,17
4310979.0,3071518.0,17
5172654.0,3033639.0,17
5172654.0,3033639.0,9
5686605.0,3259680.0,17
5273456.0,3071518.0,17
6132891.0,3033639.0,17
6132891.0,3033639.0,9
6646843.0,3259680.0,17
6233693.0,3071518.0,17
6985689.0,3033639.0,17
6985689.0,3033639.0,9
7499642.0,3259680.0,17
7086492.0,3071518.0,17
4210177.0,3919913.0,17
4210177.0,3919913.0,9
4724129.0,4145955.0,17
4310979.0,3957794.0,17
5172654.0,3919913.0,17
5172654.0,3919913.0,9
5686605.0,4145955.0,17
5273456.0,3957794.0,17
6132891.0,3919913.0,17
6132891.0,3919913.0,9
6646843.0,4145955.0,17
6233693.0,3957794.0,17
6985689.0,3919913.0,17
6985689.0,3919913.0,9
7499642.0,4145955.0,17
7086492.0,3957794.0,17
4210177.0,5033107.0,17
3214042.0,2201533.0,17
7895680.0,1395892.0,17
4194535.0,4815951.0,9
4194535.0,4891801.0,9
5149908.0,4815951.0,9
5149908.0,4891801.0,9
6129666.0,4815951.0,9
6129666.0,4891801.0,9
7023224.0,4815951.0,9
7023224.0,4891801.0,9
5172654.0,5033107.0,17
6132891.0,5033107.0,17
7032452.0,5033107.0,17
8309478.0,3985983.0,17
8309478.0,3111140.0,17
8309478.0,2229593.0,17
3214042.0,3777003.0,9
3214042.0,2804238.0,9
6922214.0,1425575.0,9
6014737.0,1425575.0,9
5086634.0,1425575.0,9
7830971.0,1425575.0,9
7891526.0,4815951.0,9
7891526.0,4891801.0,9
4205120.0,4424022.0,1
6773072.0,3132790.0,1
3722525.0,5475411.0,17
7514059.0,230188.0,1
7514059.0,230188.0,1
7514059.0,442553.0,1
154484.0,1317627.0,1
154484.0,868363.0,1
154484.0,1366837.0,25
3183434.0,1317628.0,1
3183434.0,1084265.0,1
119062.0,6435725.0,1
0.0,0.0,1
1120775.0,857252.0,1
1165227.0,1074740.0,1
1165225.0,1262062.0,9
1154112.0,3208338.0,25
1163637.0,2149476.0,25
1443037.0,1327152.0,13
2673350.0,857252.0,1
2746375.0,1073738.0,1
2746376.0,1262062.0,9
2716213.0,2149475.0,25
5789614.0,857250.0,1
5838825.0,1074740.0,1
5838825.0,1262065.0,9
5838825.0,3208340.0,25
5838825.0,4478337.0,25
5838825.0,2151063.0,25
6197601.0,1335090.0,13
7343775.0,857250.0,1
7412038.0,1074740.0,1
7412038.0,1262062.0,9
7412039.0,3208338.0,25
7412039.0,4478337.0,25
7412039.0,2151063.0,25
7781925.0,1335090.0,13
4230689.0,857252.0,1
4283076.0,1073738.0,1
4283076.0,1262065.0,9
4283076.0,4478337.0,25
4283076.0,2149476.0,25
4283076.0,3208338.0,25
4597400.0,1333502.0,13
3189290.0,1327152.0,13
2709865.0,3208338.0,25
119064.0,230188.0,1
128589.0,1327152.0,1
128589.0,3203575.0,1
119062.0,6435725.0,1
128589.0,4478337.0,1
174626.0,3152775.0,9
174626.0,4456112.0,9
174945.0,894966.0,17
174945.0,237215.0,1
174945.0,227194.0,1
8072881.0,599652.0,17
1121729.0,2105108.0,9
242071.0,1185915.0,9
242074.0,960365.0,1
2752440.0,1185915.0,9
2741555.0,960365.0,1
1078186.0,4148287.0,1
8037152.0,960365.0,1
8046029.0,1185915.0,9
1121729.0,3212124.0,9
285615.0,4080581.0,9
3199911.0,1245085.0,17
3199911.0,1534342.0,17
2763330.0,1524586.0,13
3199911.0,4840799.0,17
2763330.0,4831043.0,13
3199911.0,5191819.0,17
2763330.0,5181977.0,13
3199911.0,5544999.0,17
2763330.0,5532997.0,13
2763330.0,1245085.0,13
8139710.0,1245085.0,1
4484249.0,4229289.0,17
4047669.0,4219276.0,13
4524195.0,4523037.0,17
4051563.0,4523037.0,13
3199911.0,4485745.0,17
2763330.0,4485745.0,13
8139710.0,4148287.0,1
1078186.0,2195009.0,1
3199911.0,2529307.0,17
2763330.0,2506045.0,13
3188461.0,4189564.0,17
2751882.0,4176557.0,13
3199911.0,2830709.0,17
2763330.0,2811198.0,13
2763330.0,2186129.0,13
3199911.0,2186129.0,17
8139710.0,2298406.0,1
973306.0,2684740.0,1
1078186.0,1245085.0,1
1078186.0,3302022.0,1
3199911.0,3628540.0,17
2763330.0,3618784.0,13
3199911.0,3302022.0,17
2763330.0,3302022.0,13
8139710.0,3302022.0,1
973306.0,3543063.0,1
973306.0,4844772.0,1
973306.0,1529077.0,1
251002.0,1226164.0,1
251002.0,4141356.0,1
8291145.0,274185.0,1
87193.0,6594312.0,1
7111897.0,960365.0,1
7181798.0,1185915.0,9
7181798.0,1245085.0,1
7181798.0,4148287.0,1
7181798.0,2298406.0,1
7181798.0,3302022.0,1
6241043.0,960365.0,1
6249922.0,1185915.0,9
6343601.0,1245085.0,1
6343601.0,4148287.0,1
6343601.0,2298406.0,1
6343601.0,3302022.0,1
87193.0,6165858.0,17
8233392.0,5667716.0,1
7181798.0,5669943.0,1
6343601.0,5669943.0,1
269.0,1.0,1
4632764.0,841796.0,1
174945.0,841796.0,1
4632764.0,841796.0,17
174945.0,849490.0,17
5526473.0,402339.0,17
174945.0,237215.0,1
174945.0,6591230.0,1
174943.0,27536.0,1
4719637.0,3511550.0,1
8416925.0,3617912.0,1
4719637.0,4997450.0,1
7950200.0,5103812.0,1
7950200.0,2132013.0,1
6656388.0,2132013.0,1
4719637.0,2025650.0,1
6586538.0,5103812.0,1
7775695.0,5703887.0,17
7678322.0,1698625.0,9
7485763.0,2427288.0,17
4728054.0,1244600.0,17
7407747.0,3181350.0,9
7215188.0,3910012.0,17
7131787.0,4664075.0,9
6939229.0,5392737.0,17
882650.0,1876425.0,9
769937.0,1998663.0,9
882650.0,2024063.0,9
236538.0,2466975.0,1
236538.0,4278312.0,1
236538.0,2906713.0,1
3881437.0,5530850.0,1
2514600.0,5530850.0,1
3195638.0,5530850.0,1
1747838.0,1835150.0,1
2430463.0,1825625.0,1
1841500.0,5530850.0,1
1035050.0,5530850.0,1
236538.0,2171700.0,1
3109913.0,1844675.0,1
4043362.0,1754188.0,1
1758950.0,1509712.0,1
236538.0,1876425.0,1
1995488.0,1754188.0,1
2439988.0,1509712.0,1
3121025.0,1509712.0,1
3357562.0,1754188.0,1
1073150.0,1509712.0,1
2673350.0,1754188.0,1
1309687.0,1754188.0,1
3806825.0,1509712.0,1
174945.0,6235265.0,17
8710727.0,240787.0,13
174945.0,237215.0,1
174943.0,27536.0,1
6883045.0,237215.0,1
6883045.0,237215.0,1
6883045.0,449582.0,1
609813.0,816227.0,1
609813.0,820188.0,1
675922.0,1291993.0,25
4558267.0,816227.0,1
4558267.0,820188.0,1
4637149.0,1291993.0,25
8452015.0,140866.0,13
269.0,1.0,1
1689100.0,1329124.0,1
3971925.0,2143125.0,9
4787900.0,5826125.0,1
4826000.0,1873250.0,1
2105025.0,1873250.0,1
1806575.0,2249488.0,1
1806575.0,4645025.0,1
3154363.0,5826125.0,1
3192463.0,1873250.0,1
1806575.0,3125788.0,1
174945.0,237215.0,1
1689328.0,1329124.0,1
5806263.0,3044944.0,1
174945.0,986691.0,17
174943.0,27536.0,1
174945.0,6235265.0,17
1803400.0,1473274.0,1
8710727.0,240787.0,13
119062.0,230188.0,1
2118946.0,1049050.0,1
2118946.0,846705.0,1
119062.0,1222129.0,1
183013.0,1271684.0,1
183013.0,2952693.0,1
2118946.0,1271684.0,25
2118946.0,2758519.0,9
2118946.0,2952693.0,25
2118946.0,5012544.0,9
183013.0,5206720.0,1
2118946.0,5206720.0,25
2118946.0,4070198.0,9
183013.0,4070198.0,1
2118946.0,4264371.0,25
119062.0,6435725.0,1
0.0,0.0,1
119062.0,230188.0,1
272054.0,2161401.0,9
272054.0,2992714.0,9
272054.0,3824027.0,9
272054.0,4655339.0,9
272054.0,5188579.0,9
264434.0,1361023.0,17
2870986.0,1361023.0,25
122476.0,1479828.0,1
2063255.0,1466905.0,17
2870986.0,2192336.0,25
264434.0,2192336.0,17
122476.0,2311142.0,1
2063255.0,2298218.0,17
264434.0,3023649.0,17
2870986.0,3023649.0,25
122476.0,3142455.0,1
2063255.0,3129531.0,17
264434.0,3854963.0,17
2870986.0,3854963.0,25
122476.0,3973767.0,1
2063255.0,3960843.0,17
264434.0,4686275.0,17
122476.0,4805081.0,1
2870986.0,4691357.0,25
2063255.0,4792157.0,17
264434.0,5219515.0,17
122476.0,5338319.0,1
2870986.0,5219515.0,25
2063255.0,5325395.0,17
264434.0,5721818.0,9
5715000.0,5014912.0,1
5680075.0,5481637.0,1
119062.0,6435725.0,1
6455828.0,5219515.0,17
7792483.0,5325395.0,17
6455828.0,4686275.0,17
7792483.0,4792157.0,17
263262.0,1320547.0,1
263262.0,993522.0,1
1915124.0,1320546.0,1
1915124.0,841119.0,1
2870985.0,1320547.0,1
2870985.0,1147509.0,1
6440687.0,1320547.0,1
6440687.0,993525.0,1
7312890.0,1320547.0,1
7312890.0,841121.0,1
5297951.0,1320547.0,1
5297951.0,841126.0,1
80963.0,844549.0,1
2063255.0,5858640.0,17
264434.0,5752758.0,17
2870986.0,5752758.0,25
122476.0,5871564.0,1
0.0,0.0,1
119062.0,230188.0,1
272054.0,1329124.0,17
272054.0,2087264.0,9
272054.0,2162274.0,17
272054.0,2920413.0,9
3837449.0,2162274.0,25
3837449.0,1288650.0,1
3837449.0,1115612.0,1
272054.0,1288648.0,1
272054.0,1115610.0,1
272054.0,2995424.0,17
272054.0,3828574.0,17
272054.0,4661725.0,17
272054.0,3753563.0,9
272054.0,4586713.0,9
3837449.0,2995424.0,25
3837449.0,4093195.0,25
3837449.0,4760336.0,25
2041525.0,2438400.0,1
1920403.0,1288650.0,1
1920403.0,961623.0,1
126348.0,809221.0,1
5184431.0,1288647.0,1
5184431.0,809221.0,1
6886575.0,4486275.0,9
5867400.0,4486275.0,9
6457950.0,4486275.0,9
6286500.0,4486275.0,9
5867400.0,4486275.0,9
6457950.0,4486275.0,9
6586538.0,4419600.0,1
5395912.0,4419600.0,1
5991225.0,4419600.0,1
3837449.0,1584222.0,25
1920403.0,1593744.0,25
1920403.0,4093195.0,25
6896100.0,2505075.0,9
6467475.0,2505075.0,9
6467475.0,2505075.0,9
6296025.0,2438400.0,9
5876925.0,2438400.0,9
5876925.0,2438400.0,9
5705475.0,2190750.0,9
5276850.0,2190750.0,9
5276850.0,2190750.0,9
5965825.0,2419350.0,1
5318125.0,2509838.0,1
6630988.0,1924050.0,1
6035675.0,1924050.0,1
5440362.0,1924050.0,1
6621463.0,5248275.0,1
6026150.0,5248275.0,1
5430837.0,5248275.0,1
7426369.0,2454536.0,17
8107694.0,2450033.0,17
7426369.0,1578193.0,17
8107694.0,1573689.0,17
7426369.0,3234019.0,17
8107694.0,3229516.0,17
7426369.0,4067169.0,17
8107694.0,4062665.0,17
7426369.0,4888129.0,17
8107694.0,4883627.0,17
123419.0,567211.0,17
470675.0,577062.0,17
1329956.0,567211.0,17
1677211.0,577064.0,17
2666057.0,567211.0,17
3013312.0,577064.0,17
4015666.0,551037.0,17
4496391.0,484731.0,17
6669419.0,551037.0,17
7150144.0,484731.0,17
119062.0,6435725.0,1
269.0,1.0,1
3498918.0,5047186.0,5
3523215.0,4509432.0,5
4328228.0,1365506.0,5
3685190.0,4156326.0,5
3829346.0,3714136.0,5
3803431.0,3539204.0,5
4069069.0,3027365.0,5
4098225.0,2646725.0,5
4240762.0,1624666.0,5
4132238.0,2185098.0,5
3941109.0,3378849.0,5
4059351.0,3137507.0,5
4026956.0,3258989.0,5
4299072.0,1166278.0,5
3751598.0,3965197.0,5
69919.0,1016258.0,17
121752.0,234864.0,1
121750.0,6589187.0,1
121752.0,6297629.0,17
4232662.0,3027789.0,9
2883787.0,2667719.0,9
2887464.0,3668722.0,9
5390850.0,4523949.0,1
5477205.0,4601695.0,25
4171922.0,3195170.0,1
4085266.0,3088431.0,1
3899806.0,3636876.0,1
6149631.0,2602931.0,1
7672388.0,3033713.0,5
7672388.0,3090863.0,5
7672388.0,3033713.0,5
7734300.0,2735263.0,1
7734300.0,3616325.0,17
6581775.0,3616325.0,17
6149630.0,2282221.0,17
247281.0,1710451.0,1
247281.0,4188660.0,1
1768475.0,2103438.0,5
1768475.0,2160588.0,5
1768475.0,2103438.0,5
676275.0,2673350.0,17
1897063.0,1801813.0,1
1838325.0,2673350.0,17
1768475.0,4632325.0,5
1768475.0,4689475.0,5
1768475.0,4632325.0,5
1838325.0,5130800.0,17
1897063.0,4335462.0,1
676275.0,5130800.0,17
247281.0,1409179.0,17
247281.0,3867951.0,17
102313.0,29555.0,1
8545513.0,6435725.0,1
0.0,0.0,1
4694237.0,554037.0,1
100011.0,554037.0,1
100011.0,1778000.0,1
100011.0,1778000.0,1
174625.0,1804989.0,1
174625.0,1978025.0,25
174625.0,877887.0,25
100011.0,557212.0,1
4694237.0,557212.0,1
119062.0,230188.0,1
3125788.0,1512887.0,1
3454400.0,1225550.0,1
4214812.0,1333500.0,1
3924300.0,1298575.0,1
7643813.0,376238.0,1
7643813.0,190501.0,1
7456488.0,163512.0,1
7530307.0,163512.0,5
7459663.0,347663.0,1
7459663.0,347663.0,1
4765675.0,689689.0,1
2862263.0,689689.0,1
174625.0,689689.0,1
100011.0,4248150.0,1
100011.0,2876550.0,1
174625.0,4478337.0,25
100011.0,2876550.0,1
174625.0,2903538.0,1
3030538.0,4248150.0,1
3030538.0,2876550.0,1
3030538.0,2876550.0,1
5929312.0,4248150.0,1
5929312.0,2876550.0,1
5929312.0,2876550.0,1
3065463.0,2903538.0,1
5992812.0,2903538.0,1
3130550.0,4478337.0,25
2797175.0,2889250.0,1
2797175.0,2889250.0,5
5686425.0,2889250.0,1
5686425.0,2889250.0,5
100011.0,4252912.0,1
174625.0,4279900.0,1
3030538.0,4252912.0,1
5929312.0,4252912.0,1
3065463.0,4279900.0,1
5992812.0,4279900.0,1
2797175.0,4265612.0,1
2871788.0,4265612.0,5
5686425.0,4265612.0,1
5686425.0,4265612.0,5
8574088.0,2889250.0,1
8574088.0,2889250.0,1
723900.0,4067175.0,1
271463.0,4067175.0,1
3670300.0,4073525.0,1
3678237.0,3757612.0,1
3217863.0,4073525.0,1
3225800.0,3786187.0,1
4306887.0,3663950.0,1
7207250.0,3663950.0,1
6542088.0,4059237.0,1
6089650.0,4059237.0,1
5208587.0,3675062.0,9
5313362.0,3657600.0,9
5019675.0,3473450.0,1
4843462.0,3784600.0,1
4843462.0,3613150.0,1
5367337.0,4059237.0,1
5446712.0,3473450.0,1
5418137.0,3609892.0,1
7758113.0,3613150.0,1
7934325.0,3495675.0,1
7758113.0,3784600.0,1
8366125.0,3495675.0,1
8286750.0,4059237.0,1
8337549.0,3625794.0,1
2051050.0,3495675.0,1
1874838.0,3784600.0,1
1874838.0,3613150.0,1
2459038.0,3495675.0,1
2379663.0,4059237.0,1
2430463.0,3652837.0,1
1390650.0,3663950.0,1
1368425.0,3221460.0,1
1362075.0,3373437.0,9
1814511.0,3116914.0,1
1814511.0,3373437.0,9
163512.0,3116914.0,1
163512.0,3373437.0,9
4238625.0,3208760.0,1
4278312.0,3373437.0,9
4730750.0,3116914.0,1
4730750.0,3373437.0,9
3079750.0,3116914.0,1
3079750.0,3373437.0,9
7137400.0,3208760.0,1
7177086.0,3373437.0,9
7629525.0,3116914.0,1
7629525.0,3373437.0,9
5978525.0,3116914.0,1
5978525.0,3373437.0,9
7016750.0,4459287.0,1
7016750.0,4864100.0,9
5989637.0,4478337.0,25
8574088.0,4265612.0,1
8574088.0,4265612.0,5
119062.0,6125776.0,17
119062.0,6361212.0,1
8261350.0,163512.0,13
8532813.0,1047750.0,1
5341937.0,927100.0,1
5341937.0,1255712.0,1
5341937.0,1560512.0,1
6116637.0,1898650.0,1
6872288.0,1898650.0,1
5341937.0,1898650.0,1
7640638.0,1898650.0,1
5916612.0,1121851.0,9
7437438.0,1120775.0,9
5902325.0,1427162.0,9
7429500.0,1427162.0,9
7205663.0,927100.0,1
5770562.0,1752600.0,9
6489701.0,1752600.0,9
7218363.0,1752600.0,9
7942263.0,1752600.0,9
7999020.0,1464068.0,1
4779962.0,2200275.0,1
6080125.0,2265363.0,25
5307012.0,2265363.0,1
6080125.0,2559050.0,25
5307012.0,2559050.0,1
7088186.0,5341937.0,1
7559675.0,5378374.0,1
6946900.0,5819775.0,1
7993061.0,5776912.0,1
7912100.0,5616575.0,1
8180386.0,5589587.0,1
8020050.0,5511800.0,1
8207375.0,5286375.0,1
7219950.0,4938712.0,1
269.0,1.0,1
5526473.0,402339.0,17
174945.0,237215.0,1
174945.0,6566210.0,1
174943.0,27536.0,1
4565650.0,1241425.0,1
4565650.0,1256813.0,17
4894262.0,4603750.0,1
4894262.0,3598862.0,1
4894262.0,2593975.0,1
7702550.0,3721100.0,1
6362700.0,4725987.0,1
6376987.0,3721100.0,1
7702550.0,2716213.0,1
7702550.0,4725987.0,1
6400800.0,2716213.0,1
7136039.0,4478337.0,9
6950075.0,5111979.0,17
6634163.0,5387975.0,17
7052132.0,3475037.0,9
6837363.0,4108679.0,17
7483947.0,2506663.0,9
7291388.0,3140305.0,17
4670425.0,1739900.0,17
503655.0,1241312.0,1
503655.0,1256813.0,17
8611668.0,158751.0,13
7103202.0,84956.0,1
7103202.0,84956.0,1
7103202.0,297323.0,1
3833812.0,2347913.0,9
2854325.0,3644900.0,1
3627437.0,3611562.0,1
644525.0,5064125.0,1
644525.0,2225675.0,1
644525.0,4354512.0,1
2911475.0,5064125.0,1
2873375.0,4354512.0,1
644525.0,3644900.0,1
644525.0,2935288.0,1
2740025.0,2935288.0,1
2740025.0,2225675.0,1
2640013.0,1864660.0,1
0.0,2238375.0,1
-1.0,0.0,1
2640013.0,5199064.0,17
2640013.0,3907532.0,17
0.0,0.0,1
119062.0,230188.0,1
272054.0,1329124.0,17
272054.0,2087264.0,9
3837449.0,1329124.0,25
272054.0,2162274.0,17
272054.0,2920413.0,9
1920403.0,1288650.0,1
1920403.0,961623.0,1
3837449.0,1288650.0,1
3837449.0,1115612.0,1
5184431.0,1288647.0,1
5184431.0,809221.0,1
272054.0,1288648.0,1
272054.0,1115610.0,1
272054.0,2995424.0,17
272054.0,3828574.0,17
272054.0,4661725.0,17
272054.0,5494871.0,17
272054.0,3753563.0,9
272054.0,4586713.0,9
272054.0,5419864.0,9
126348.0,809221.0,1
3837449.0,2403618.0,25
3837449.0,2995424.0,25
3837449.0,3792949.0,25
3837449.0,4661725.0,25
3837447.0,5428196.0,25
1920403.0,2426895.0,25
3284537.0,3548062.0,1
2689225.0,4362450.0,1
3284537.0,5233987.0,1
3319462.0,6076950.0,1
2689225.0,6053137.0,1
123419.0,567211.0,17
470675.0,577062.0,17
1329956.0,567211.0,17
1677211.0,577064.0,17
2666057.0,567211.0,17
3013312.0,577064.0,17
4015666.0,551037.0,17
4496391.0,484731.0,17
6669419.0,551037.0,17
7150144.0,484731.0,17
6561138.0,3548062.0,1
6467475.0,6153150.0,9
6896100.0,5953125.0,9
6467475.0,5953125.0,9
6467475.0,5953125.0,9
6896100.0,5895975.0,9
6467475.0,5895975.0,9
6467475.0,5895975.0,9
5876925.0,6105525.0,9
6296025.0,5991225.0,9
5876925.0,5991225.0,9
5876925.0,5991225.0,9
6296025.0,5943600.0,9
5876925.0,5943600.0,9
5876925.0,5943600.0,9
5276850.0,5953125.0,9
5705475.0,5600700.0,9
5276850.0,5600700.0,9
5276850.0,5600700.0,9
5705475.0,5543550.0,9
5276850.0,5543550.0,9
5276850.0,5543550.0,9
6842125.0,6089650.0,9
6842125.0,5924550.0,9
5938837.0,5918200.0,9
6057900.0,5765800.0,9
6176962.0,5537200.0,9
6059487.0,5537200.0,9
5370512.0,5495925.0,1
6035675.0,2762250.0,1
6630988.0,2762250.0,1
5440362.0,2762250.0,1
7426369.0,2454536.0,17
8107694.0,2450033.0,17
7426369.0,1578193.0,17
8107694.0,1573689.0,17
7426369.0,3234019.0,17
8107694.0,3229516.0,17
7426369.0,4067169.0,17
8107694.0,4062665.0,17
7426369.0,4888129.0,17
8107694.0,4883627.0,17
7426369.0,5718609.0,17
8107694.0,5714107.0,17
119062.0,6435725.0,1
6040892.0,4359988.0,1
6665082.0,5184125.0,1
2640011.0,2240279.0,1
0.0,0.0,1
2636836.0,5199062.0,17
0.0,2240279.0,1
0.0,1905.0,1
329899.0,3855653.0,1
6667669.0,807468.0,17
329899.0,3855653.0,5
239410.0,807468.0,1
119062.0,230188.0,1
3990638.0,2938723.0,1
329899.0,1573153.0,1
351324.0,1073902.0,17
3070906.0,1333500.0,1
351324.0,1448529.0,1
3713595.0,3488399.0,1
3974195.0,3692001.0,17
3668352.0,2275902.0,1
3982384.0,2551645.0,17
3823804.0,2551645.0,17
3668352.0,4558401.0,1
3922090.0,4834144.0,17
3790586.0,4834144.0,17
4569283.0,1073902.0,17
4569283.0,1573153.0,1
4662766.0,1872206.0,9
4662766.0,2205208.0,9
4662766.0,2553237.0,9
4662766.0,2901269.0,9
4824576.0,1938858.0,17
4824576.0,2286890.0,17
4824576.0,2634920.0,17
4662766.0,1651629.0,17
5178786.0,1651629.0,17
5178786.0,1938858.0,17
5178786.0,2286890.0,17
5178786.0,2634920.0,17
5178786.0,2982952.0,17
6017555.0,1651629.0,17
6141199.0,1938858.0,17
6141199.0,2286890.0,17
6141199.0,2634920.0,17
6141199.0,2982952.0,17
4824576.0,2982952.0,17
4569283.0,1448529.0,1
4347945.0,3692001.0,1
422513.0,2638570.0,9
422513.0,3139232.0,9
422513.0,2177221.0,9
422513.0,1973154.0,17
2224069.0,1973154.0,17
2510576.0,2290590.0,17
2510576.0,2786227.0,17
2510576.0,3345660.0,17
2510575.0,4607981.0,17
2510575.0,5087994.0,17
422513.0,4940320.0,9
422513.0,4441197.0,9
422513.0,4237130.0,17
2224069.0,4237130.0,17
329899.0,1573153.0,5
414284.0,1645866.0,17
412210.0,3928364.0,17
4581021.0,5424671.0,17
6667669.0,807468.0,17
6770378.0,1664577.0,25
6770378.0,2128240.0,25
6770378.0,2776569.0,25
6770378.0,3424897.0,25
6770378.0,4257890.0,25
6720781.0,2112318.0,1
6720781.0,4248158.0,1
6749226.0,4332932.0,1
6720781.0,3411320.0,1
6749226.0,3496095.0,1
6720781.0,2770221.0,1
6749226.0,2854997.0,1
6720781.0,1651032.0,1
6749315.0,1680141.0,5
6770378.0,1200914.0,25
6720781.0,1192131.0,1
6749315.0,1221239.0,5
6719272.0,2056531.0,17
422513.0,2290590.0,25
422513.0,2786227.0,25
422513.0,3345660.0,25
422513.0,4607981.0,25
422513.0,5087994.0,25
7778554.0,285750.0,1
7778554.0,285750.0,1
7778554.0,498116.0,1
119062.0,230188.0,1
119062.0,26987.0,1
269.0,1.0,1
174945.0,237215.0,1
1553573.0,2285461.0,25
1553573.0,2692398.0,25
1553573.0,3121576.0,25
1553573.0,3528514.0,25
269.0,1.0,1
4632764.0,963137.0,1
174945.0,963137.0,1
4632764.0,963137.0,17
174945.0,963137.0,17
5526473.0,402339.0,17
174945.0,294322.0,1
174945.0,6578968.0,1
174943.0,27536.0,1
8455025.0,2093436.0,1
6553200.0,2093436.0,1
4895850.0,3492024.0,1
8455025.0,5074761.0,1
4895850.0,2001361.0,1
6086475.0,5074761.0,1
4895850.0,4982686.0,1
8455025.0,3584099.0,1
6581775.0,3584099.0,1
7305675.0,5839936.0,17
7678322.0,1645761.0,9
7485763.0,2374425.0,17
4728054.0,1396523.0,17
7407747.0,3128486.0,9
7215188.0,3857149.0,17
7686960.0,4611211.0,9
7494400.0,5339874.0,17
6882979.0,76123.0,1
6882979.0,76123.0,1
6882979.0,288489.0,1
196850.0,1328262.0,17
1514475.0,2126774.0,9
3257550.0,3679349.0,9
3257550.0,4527074.0,9
3257550.0,2231549.0,9
1514475.0,2250599.0,9
2390775.0,2107724.0,9
2390775.0,2212499.0,9
1514475.0,2107724.0,9
2390775.0,4393724.0,9
1514475.0,2164874.0,9
3257550.0,2107724.0,9
2390775.0,3526949.0,9
1514475.0,2107724.0,9
3257550.0,2726849.0,9
2390775.0,2631599.0,9
800100.0,2207736.0,9
993775.0,1899761.0,9
944562.0,1626711.0,9
800100.0,1874361.0,9
800100.0,2117249.0,9
641350.0,2107724.0,9
669925.0,1874361.0,9
800100.0,2145824.0,9
944562.0,1626711.0,9
1042987.0,2082324.0,9
2781300.0,2603024.0,1
1909763.0,2988786.0,1
285750.0,3826986.0,1
285750.0,2666524.0,1
3690937.0,2079149.0,1
3648075.0,3112611.0,1
3648075.0,4012724.0,1
1909763.0,4898549.0,1
1909763.0,3869849.0,1
203200.0,2017236.0,1
1901825.0,5724049.0,1
2781300.0,3522186.0,1
3640137.0,5724049.0,1
285750.0,2199799.0,1
285750.0,2433161.0,1
285750.0,1783874.0,1
3648075.0,2388711.0,1
2781300.0,5141436.0,1
3648075.0,4965224.0,1
2773363.0,5724049.0,1
2781300.0,4427061.0,1
2824163.0,2122011.0,1
989012.0,1534637.0,1
1038225.0,3826986.0,1
1909763.0,2331561.0,1
1952625.0,2069624.0,1
1030287.0,5724049.0,1
1081087.0,2117249.0,1
989012.0,1899761.0,1
989012.0,1717199.0,1
8753474.0,240036.0,13
0.0,0.0,1
119062.0,230188.0,1
4502150.0,2254250.0,9
1473200.0,1339850.0,9
711200.0,1206500.0,9
3746500.0,2120900.0,9
2984500.0,1993900.0,9
2228850.0,1727200.0,9
5257800.0,2254250.0,9
6019800.0,2514600.0,9
1473200.0,1206500.0,9
6505575.0,1203325.0,9
4987925.0,1203325.0,9
1473200.0,1206500.0,9
395288.0,2513013.0,1
190500.0,4283075.0,1
6316662.0,1716088.0,1
4799012.0,1585912.0,1
6459537.0,3297237.0,1
5402262.0,4283075.0,1
5700712.0,2316163.0,1
4616450.0,4283075.0,1
4941887.0,3167063.0,1
3895725.0,4283075.0,1
4186237.0,2119313.0,1
3132138.0,4283075.0,1
3427412.0,1989138.0,1
2400300.0,4283075.0,1
2668588.0,1792288.0,1
1649413.0,4283075.0,1
1912938.0,1465262.0,1
939800.0,4283075.0,1
1154112.0,1204912.0,1
6199187.0,4283075.0,1
47532.0,814963.0,1
119062.0,6435725.0,1
1370137.0,1339850.0,9
744125.0,3037839.0,17
7002233.0,1142578.0,17
7345405.0,1142578.0,17
737476.0,1725172.0,17
3274312.0,2120900.0,9
1955772.0,3423127.0,17
3193120.0,903034.0,1
3193120.0,903034.0,1
3440657.0,913479.0,17
7368416.0,900779.0,17
7113193.0,890334.0,1
7113193.0,890334.0,1
180139.0,5047184.0,17
119956.0,5277951.0,9
119956.0,5800164.0,9
110903.0,5409610.0,17
110903.0,5913637.0,17
945669.0,5047184.0,17
854798.0,5400557.0,17
1072223.0,5916083.0,1
1072223.0,5916083.0,1
2476731.0,5047184.0,17
2394729.0,5400557.0,17
3242262.0,5047184.0,17
3137111.0,5400557.0,17
3368816.0,5916083.0,1
3368816.0,5916083.0,1
3923155.0,5400557.0,17
1711200.0,5047184.0,17
1837753.0,5916083.0,1
1837753.0,5916083.0,1
