,0,1,2
1706,5686425.0,4479925.0,1.0
1707,5686425.0,4479925.0,1.0
1708,8574088.0,2901950.0,1.0
1709,8574088.0,2901950.0,1.0
1710,3070225.0,3808412.0,24.0
1711,3670300.0,4068762.0,1.0
1712,3678237.0,3705225.0,1.0
1713,3217863.0,4068762.0,1.0
1714,3225800.0,3743325.0,1.0
1715,5276850.0,3611562.0,24.0
1716,5019675.0,3505200.0,1.0
1717,4843462.0,3797300.0,1.0
1718,4843462.0,3625850.0,1.0
1719,5367337.0,4071937.0,1.0
1720,5446712.0,3505200.0,1.0
1721,5418137.0,3627437.0,1.0
1722,8191500.0,3611562.0,24.0
1723,7934325.0,3508375.0,1.0
1724,7758113.0,3797300.0,1.0
1725,7758113.0,3625850.0,1.0
1726,8281988.0,4071937.0,1.0
1727,8361363.0,3508375.0,1.0
1728,8332788.0,3651250.0,1.0
1729,2317750.0,3611562.0,24.0
1730,2344738.0,3859212.0,9.0
1731,2051050.0,3508375.0,1.0
1732,1874838.0,3797300.0,1.0
1733,1874838.0,3625850.0,1.0
1734,2379663.0,4098925.0,1.0
1735,2459038.0,3508375.0,1.0
1736,2430463.0,3875087.0,1.0
1737,2430463.0,3717925.0,1.0
1738,1252537.0,5099050.0,9.0
1739,8261350.0,163512.0,13.0
1740,119062.0,6450012.0,1.0
1741,4765675.0,925512.0,1.0
1742,6267450.0,1328737.0,1.0
1743,6381750.0,925512.0,1.0
1744,4765675.0,1962150.0,1.0
1745,4765675.0,1322387.0,1.0
1746,6381750.0,1962150.0,1.0
1747,7558088.0,1016794.0,1.0
1748,6969918.0,1108075.0,1.0
1749,5402262.0,1108075.0,1.0
1750,6032103.0,1024333.0,1.0
1751,7856538.0,1263650.0,1.0
1752,6492875.0,2241550.0,1.0
1753,7866063.0,1817688.0,1.0
1754,5156200.0,1663700.0,9.0
1755,7102475.0,1635125.0,9.0
1756,8575675.0,4495800.0,1.0
1757,269.0,1.0,1.0
1758,1884363.0,1148208.0,1.0
1759,1884229.0,1148208.0,17.0
1760,5526473.0,402339.0,17.0
1761,174945.0,312817.0,1.0
1762,174945.0,6579219.0,1.0
1763,174943.0,27536.0,1.0
1764,2032000.0,2603500.0,24.0
1765,2935288.0,2847975.0,9.0
1766,6840538.0,2752725.0,9.0
1767,6910388.0,2749550.0,9.0
1768,6259512.0,5969000.0,1.0
1769,3333750.0,2427288.0,1.0
1770,2354263.0,5969000.0,1.0
1771,2362200.0,2360613.0,1.0
1772,6267450.0,2408238.0,1.0
1773,5283200.0,5969000.0,1.0
1774,5286375.0,2522538.0,1.0
1775,4306887.0,5969000.0,1.0
1776,4314825.0,2493963.0,1.0
1777,3338512.0,5969000.0,1.0
1778,5041900.0,1673225.0,9.0
1779,5205412.0,1862138.0,1.0
1780,5205412.0,2133600.0,1.0
1781,5472112.0,1589087.0,1.0
1782,5472112.0,1860550.0,1.0
1783,5472112.0,2132013.0,1.0
1784,1963738.0,1589355.0,17.0
1785,8611916.0,170345.0,13.0
1786,7103202.0,66851.0,1.0
1787,7103202.0,66851.0,1.0
1788,7103202.0,279216.0,1.0
1789,269.0,1.0,1.0
1790,3128990.0,740996.0,1.0
1791,3128990.0,3165149.0,1.0
1792,6083036.0,3165149.0,1.0
1793,6083036.0,740996.0,1.0
1794,174945.0,3165149.0,1.0
1795,174945.0,740996.0,1.0
1796,3185296.0,1015634.0,17.0
1797,3128990.0,740996.0,17.0
1798,3128990.0,3165150.0,17.0
1799,174945.0,740996.0,17.0
1800,6083036.0,740996.0,17.0
1801,174945.0,3165149.0,17.0
1802,6083036.0,3165149.0,17.0
1803,6139341.0,1015634.0,17.0
1804,6139341.0,3442920.0,17.0
1805,231250.0,1015634.0,17.0
1806,231250.0,3442920.0,17.0
1807,3185296.0,3442920.0,17.0
1808,5526473.0,402339.0,17.0
1809,258763.0,4267698.0,17.0
1810,258763.0,4738320.0,17.0
1811,174945.0,237215.0,1.0
1812,174945.0,6232178.0,17.0
1813,6146800.0,4271595.0,24.0
1814,6629400.0,4106495.0,9.0
1815,7213600.0,4357320.0,1.0
1816,8255000.0,5471745.0,1.0
1817,7369175.0,5471745.0,1.0
1818,6483350.0,5471745.0,1.0
1819,2641600.0,2804746.0,1.0
1820,2725738.0,2149108.0,1.0
1821,2725738.0,2025283.0,1.0
1822,1479550.0,2804746.0,1.0
1823,1543050.0,2425333.0,1.0
1824,1528762.0,1310909.0,1.0
1825,349250.0,2804746.0,1.0
1826,527050.0,2006233.0,1.0
1827,527050.0,1872883.0,1.0
1828,174945.0,6588417.0,1.0
1829,2451100.0,5414595.0,1.0
1830,1216025.0,5414595.0,1.0
1831,1447800.0,1080720.0,9.0
1832,2330450.0,1080720.0,9.0
1833,2651125.0,1025159.0,1.0
1834,1768475.0,1025159.0,1.0
1835,174943.0,27536.0,1.0
1836,6146800.0,1756996.0,24.0
1837,6191250.0,1834783.0,9.0
1838,6629400.0,1401395.0,9.0
1839,7213600.0,1671271.0,1.0
1840,8255000.0,2804746.0,1.0
1841,8315325.0,1661746.0,1.0
1842,7369175.0,2804746.0,1.0
1843,7429500.0,1966546.0,1.0
1844,6483350.0,2804746.0,1.0
1845,6543675.0,2395171.0,1.0
1846,3175000.0,1566495.0,24.0
1847,3238500.0,1834783.0,9.0
1848,3676650.0,1463309.0,9.0
1849,4130675.0,1366470.0,1.0
1850,5260975.0,2804746.0,1.0
1851,4375150.0,2804746.0,1.0
1852,3530600.0,2804746.0,1.0
1853,1771270.0,4225273.0,17.0
1854,1771270.0,4774377.0,17.0
1855,2420558.0,4225273.0,17.0
1856,2420558.0,4774377.0,17.0
1857,1121982.0,4225273.0,17.0
1858,1121982.0,4774377.0,17.0
1859,4127500.0,3623895.0,24.0
1860,3182938.0,5030420.0,1.0
1861,5683250.0,5106620.0,1.0
1862,4402137.0,5106620.0,1.0
1863,3182938.0,4435109.0,1.0
1864,5683250.0,4511309.0,1.0
1865,4264025.0,4511309.0,1.0
1866,3182938.0,3915995.0,1.0
1867,5683250.0,3915995.0,1.0
1868,4421187.0,3915995.0,1.0
1869,3894137.0,3444509.0,1.0
1870,5167312.0,3444509.0,1.0
1871,5407025.0,3442920.0,1.0
1872,4133850.0,3442920.0,1.0
1873,5322832.0,3727089.0,9.0
1874,5111750.0,4155125.0,17.0
1875,5195887.0,4362417.0,9.0
1876,5000626.0,4784168.0,17.0
1877,5445125.0,4949990.0,9.0
1878,5249862.0,5416163.0,17.0
1879,5131225.0,5609732.0,17.0
1880,8753474.0,240036.0,13.0
1881,269.0,1.0,1.0
1882,174945.0,237215.0,1.0
1883,174945.0,6594733.0,1.0
1884,174943.0,27536.0,1.0
1885,121750.0,1001712.0,1.0
1886,121750.0,1001712.0,1.0
1887,3100174.0,1001712.0,1.0
1888,3100173.0,1001712.0,1.0
1889,6078599.0,1001712.0,1.0
1890,6078599.0,1001712.0,1.0
1891,173582.0,2066094.0,1.0
1892,173582.0,1470025.0,1.0
1893,2419518.0,5440614.0,1.0
1894,660400.0,2108200.0,24.0
1895,920750.0,4821237.0,1.0
1896,1158875.0,4316412.0,1.0
1897,1301750.0,3816350.0,1.0
1898,1501775.0,3316287.0,1.0
1899,2006600.0,2811463.0,1.0
1900,2406650.0,2306638.0,1.0
1901,218125.0,2219325.0,13.0
1902,218125.0,2732088.0,13.0
1903,218125.0,3244850.0,13.0
1904,218125.0,3757612.0,13.0
1905,218125.0,4271962.0,13.0
1906,218125.0,4784725.0,13.0
1907,6184900.0,2527300.0,24.0
1908,7829550.0,4794250.0,5.0
1909,7019925.0,4794250.0,5.0
1910,7886700.0,4794250.0,5.0
1911,7829550.0,4794250.0,5.0
1912,7077075.0,4794250.0,5.0
1913,7019925.0,4794250.0,5.0
1914,8110538.0,5006975.0,1.0
1915,7294563.0,5006975.0,1.0
1916,6484937.0,5006975.0,1.0
1917,6134051.0,2067018.0,1.0
1918,6134051.0,1663700.0,1.0
1919,6744888.0,2316163.0,1.0
1920,7177360.0,2387600.0,1.0
1921,4518547.0,2066857.0,1.0
1922,4518547.0,1671638.0,1.0
1923,3963177.0,2678113.0,9.0
1924,3963177.0,3189288.0,9.0
1925,3963177.0,3702050.0,9.0
1926,3963177.0,4213225.0,9.0
1927,3963177.0,4724400.0,9.0
1928,3629419.0,1884363.0,5.0
1929,3665727.0,2363795.0,17.0
1930,3533802.0,2684833.0,5.0
1931,3630321.0,2847407.0,17.0
1932,3435929.0,3191224.0,5.0
1933,3534704.0,3357948.0,17.0
1934,3340763.0,3703147.0,5.0
1935,3439085.0,3843585.0,17.0
1936,3245145.0,4217839.0,5.0
1937,3343469.0,4354126.0,17.0
1938,3149529.0,4726997.0,5.0
1939,3278792.0,4866051.0,17.0
1940,4508500.0,2108199.0,24.0
1941,4721225.0,4368800.0,1.0
1942,4664075.0,4883150.0,1.0
1943,4854575.0,3854450.0,1.0
1944,4987925.0,3340100.0,1.0
1945,5368925.0,2825750.0,1.0
1946,5426075.0,2311400.0,1.0
1947,2015887.0,5680075.0,25.0
1948,8710727.0,240787.0,13.0
1949,269.0,1.0,1.0
1950,5526473.0,402339.0,17.0
1951,174945.0,237215.0,1.0
1952,174945.0,6592996.0,1.0
1953,174943.0,27536.0,1.0
1954,427037.0,1323975.0,1.0
1955,427037.0,1323975.0,17.0
1956,1308100.0,2108200.0,24.0
1957,989012.0,2293938.0,9.0
1958,1377950.0,5049837.0,9.0
1959,1101725.0,5049837.0,9.0
1960,1377950.0,4754562.0,9.0
1961,1276350.0,4754562.0,9.0
1962,1377950.0,4459287.0,9.0
1963,1276350.0,4459287.0,9.0
1964,1377950.0,2224088.0,9.0
1965,630237.0,4337050.0,1.0
1966,630237.0,3535362.0,1.0
1967,630237.0,2878138.0,1.0
1968,630237.0,2466975.0,1.0
1969,630237.0,2171700.0,1.0
1970,6376987.0,5481637.0,1.0
1971,6302375.0,1804988.0,1.0
1972,6415087.0,2049463.0,1.0
1973,5233987.0,5481637.0,1.0
1974,2986088.0,2087563.0,1.0
1975,5272087.0,2049463.0,1.0
1976,4090987.0,5481637.0,1.0
1977,4016375.0,1804988.0,1.0
1978,3924300.0,5040312.0,1.0
1979,4129087.0,2082800.0,1.0
1980,2955925.0,5481637.0,1.0
1981,2873375.0,1804988.0,1.0
1982,2781300.0,5040312.0,1.0
1983,1692275.0,5481637.0,1.0
1984,1730375.0,1804988.0,1.0
1985,1638300.0,5049837.0,1.0
1986,2047875.0,4878387.0,1.0
1987,1843088.0,2101850.0,1.0
1988,630237.0,4927600.0,1.0
1989,630237.0,4041775.0,1.0
1990,630237.0,4632325.0,1.0
1991,5159375.0,1804988.0,1.0
1992,7342188.0,2374900.0,1.0
1993,7444055.0,2439898.0,1.0
1994,8710727.0,240787.0,13.0
1995,8545513.0,6435725.0,1.0
1996,0.0,0.0,1.0
1997,119062.0,4464050.0,1.0
1998,3049588.0,4464050.0,1.0
1999,5948362.0,4464050.0,1.0
2000,119062.0,2889250.0,1.0
2001,3049588.0,2889250.0,1.0
2002,5948362.0,2889250.0,1.0
2003,153987.0,3452812.0,24.0
2004,754062.0,4160837.0,1.0
2005,301625.0,4160837.0,1.0
2006,3100388.0,3632200.0,24.0
2007,3248025.0,4159250.0,1.0
2008,3700462.0,4159250.0,1.0
2009,3708400.0,3843337.0,1.0
2010,3255962.0,3871912.0,1.0
2011,5307012.0,3632200.0,24.0
2012,5448300.0,3652837.0,1.0
2013,4873625.0,3848100.0,1.0
2014,4873625.0,3676650.0,1.0
2015,5397500.0,4159250.0,1.0
2016,5476875.0,3529012.0,1.0
2017,5049837.0,3529012.0,1.0
2018,8210550.0,3695700.0,24.0
2019,8237538.0,4010025.0,9.0
2020,7767638.0,3948112.0,1.0
2021,7767638.0,3776662.0,1.0
2022,8281988.0,4264025.0,1.0
2023,8361363.0,3592512.0,1.0
2024,7943850.0,3592512.0,1.0
2025,8361363.0,4040187.0,1.0
2026,8332788.0,3849687.0,1.0
2027,2347913.0,3632200.0,24.0
2028,1905000.0,3884612.0,1.0
2029,1905000.0,3713162.0,1.0
2030,2409825.0,4159250.0,1.0
2031,2489200.0,3529012.0,1.0
2032,2081213.0,3529012.0,1.0
2033,2460625.0,3748087.0,1.0
2034,4713287.0,554037.0,1.0
2035,119062.0,554037.0,1.0
2036,119062.0,1778000.0,1.0
2037,119062.0,1778000.0,1.0
2038,193675.0,1804989.0,1.0
2039,193675.0,1978025.0,25.0
2040,193675.0,877887.0,25.0
2041,119062.0,557212.0,1.0
2042,4713287.0,557212.0,1.0
2043,119062.0,230188.0,1.0
2044,3414712.0,831850.0,24.0
2045,3090863.0,1176337.0,1.0
2046,3489325.0,1098550.0,1.0
2047,4221162.0,1331912.0,1.0
2048,3929062.0,1254125.0,1.0
2049,7643813.0,376238.0,1.0
2050,7643813.0,190501.0,1.0
2051,7456488.0,163512.0,1.0
2052,7530307.0,163512.0,5.0
2053,7459663.0,347663.0,1.0
2054,7459663.0,347663.0,1.0
2055,4784725.0,689689.0,1.0
2056,2881313.0,689689.0,1.0
2057,193675.0,689689.0,1.0
2058,119062.0,2876550.0,1.0
2059,193675.0,2903538.0,1.0
2060,3049588.0,2876550.0,1.0
2061,3084513.0,2903538.0,1.0
2062,5948362.0,2876550.0,1.0
2063,5983287.0,2903538.0,1.0
2064,7237413.0,3760787.0,1.0
2065,1420812.0,3760787.0,1.0
2066,1387475.0,3221460.0,1.0
2067,1381125.0,3373437.0,9.0
2068,1833561.0,3116914.0,1.0
2069,1833561.0,3373437.0,9.0
2070,182562.0,3116914.0,1.0
2071,182562.0,3373437.0,9.0
2072,4303712.0,3223048.0,1.0
2073,4297362.0,3373437.0,9.0
2074,4749800.0,3116914.0,1.0
2075,4749800.0,3373437.0,9.0
2076,3098800.0,3116914.0,1.0
2077,3098800.0,3373437.0,9.0
2078,7202488.0,3223048.0,1.0
2079,7196136.0,3373437.0,9.0
2080,7648575.0,3116914.0,1.0
2081,7648575.0,3373437.0,9.0
2082,5997575.0,3116914.0,1.0
2083,5997575.0,3373437.0,9.0
2084,3149600.0,4694237.0,25.0
2085,3049588.0,4468812.0,1.0
2086,3084513.0,4495800.0,1.0
2087,5705475.0,4479925.0,1.0
2088,5780087.0,4479925.0,5.0
2089,119062.0,4468812.0,1.0
2090,193675.0,4495800.0,1.0
2091,2816225.0,4479925.0,1.0
2092,2890838.0,4479925.0,5.0
2093,5948362.0,4468812.0,1.0
2094,5983287.0,4495800.0,1.0
2095,5972175.0,3452812.0,24.0
2096,6572250.0,4160837.0,1.0
2097,6119812.0,4160837.0,1.0
2098,4337050.0,3760787.0,1.0
2099,119062.0,6450012.0,1.0
2100,193675.0,4694237.0,25.0
2101,6008687.0,4686300.0,25.0
2102,8564563.0,4479925.0,1.0
2103,8564563.0,4479925.0,5.0
2104,5743575.0,2889250.0,1.0
2105,5818187.0,2889250.0,5.0
2106,8564563.0,2889250.0,1.0
2107,8639175.0,2889250.0,5.0
2108,2816225.0,2889250.0,1.0
2109,2890838.0,2889250.0,5.0
2110,8261350.0,163512.0,13.0
2111,269.0,1.0,1.0
2112,4632764.0,1131856.0,1.0
2113,4632764.0,1131856.0,17.0
2114,4728054.0,1518104.0,17.0
2115,5526473.0,402339.0,17.0
2116,174945.0,237215.0,1.0
2117,174945.0,6590603.0,1.0
2118,174943.0,27536.0,1.0
2119,5918200.0,1841500.0,24.0
2120,8502650.0,5024437.0,1.0
2121,4895850.0,3651250.0,1.0
2122,4895850.0,2370138.0,1.0
2123,7038975.0,3743325.0,1.0
2124,4895850.0,4932362.0,1.0
2125,8502650.0,3743325.0,1.0
2126,8502650.0,2462213.0,1.0
2127,6015037.0,5024437.0,1.0
2128,6853238.0,2462213.0,1.0
2129,7305675.0,5848350.0,17.0
2130,7678322.0,1985963.0,9.0
2131,7485763.0,2714625.0,17.0
2132,7407747.0,3262995.0,9.0
2133,7215188.0,3991657.0,17.0
2134,7686960.0,4549776.0,9.0
2135,7494400.0,5278439.0,17.0
2136,8612413.0,159496.0,13.0
2137,174945.0,1131856.0,1.0
2138,196850.0,1518104.0,17.0
2139,1524000.0,5143500.0,9.0
2140,3267075.0,2914650.0,9.0
2141,3267075.0,2505075.0,9.0
2142,3267075.0,2219325.0,9.0
2143,2400300.0,4743450.0,9.0
2144,2400300.0,4276725.0,9.0
2145,3267075.0,4743450.0,9.0
2146,2400300.0,5200650.0,9.0
2147,3267075.0,2076450.0,9.0
2148,3267075.0,4276725.0,9.0
2149,3267075.0,5200650.0,9.0
2150,3267075.0,3810000.0,9.0
2151,3267075.0,3352800.0,9.0
2152,2400300.0,3810000.0,9.0
2153,2400300.0,2914650.0,9.0
2154,2400300.0,2076450.0,9.0
2155,1524000.0,4095750.0,9.0
2156,1524000.0,4619625.0,9.0
2157,2400300.0,2505075.0,9.0
2158,2400300.0,2219325.0,9.0
2159,2400300.0,3352800.0,9.0
2160,1524000.0,2162175.0,9.0
2161,1524000.0,2324100.0,9.0
2162,1524000.0,3076575.0,9.0
2163,1524000.0,2076450.0,9.0
2164,1524000.0,2638425.0,9.0
2165,1524000.0,3581400.0,9.0
2166,809625.0,2243138.0,9.0
2167,809625.0,2119313.0,9.0
2168,809625.0,2481263.0,9.0
2169,650875.0,2076450.0,9.0
2170,2833688.0,2271713.0,1.0
2171,2795588.0,2619375.0,1.0
2172,1911350.0,5807075.0,1.0
2173,1919288.0,5357812.0,1.0
2174,2833688.0,2057400.0,1.0
2175,1919288.0,4471987.0,1.0
2176,1919288.0,4029075.0,1.0
2177,1919288.0,3586162.0,1.0
2178,1919288.0,3148013.0,1.0
2179,1919288.0,4914900.0,1.0
2180,1962150.0,2347913.0,1.0
2181,1924050.0,2724150.0,1.0
2182,1962150.0,2081213.0,1.0
2183,935037.0,2152650.0,1.0
2184,1244600.0,2028825.0,1.0
2185,1090612.0,2390775.0,1.0
2186,1047750.0,5314950.0,1.0
2187,1047750.0,4791075.0,1.0
2188,1047750.0,4267200.0,1.0
2189,1047750.0,3238500.0,1.0
2190,1039812.0,5807075.0,1.0
2191,1047750.0,2767013.0,1.0
2192,1047750.0,3748087.0,1.0
2193,212725.0,1985963.0,1.0
2194,341313.0,2635250.0,1.0
2195,341313.0,2168525.0,1.0
2196,3657600.0,4914900.0,1.0
2197,3662362.0,2733675.0,1.0
2198,2782888.0,5807075.0,1.0
2199,2790825.0,4881562.0,1.0
2200,2790825.0,3952875.0,1.0
2201,341313.0,2868613.0,1.0
2202,341313.0,3238500.0,1.0
2203,341313.0,5314950.0,1.0
2204,341313.0,3748087.0,1.0
2205,3657600.0,3595687.0,1.0
2206,2790825.0,3490912.0,1.0
2207,3700462.0,2357438.0,1.0
2208,341313.0,4791075.0,1.0
2209,341313.0,4267200.0,1.0
2210,341313.0,2401888.0,1.0
2211,3657600.0,5357812.0,1.0
2212,3649662.0,5807075.0,1.0
2213,3657600.0,4471987.0,1.0
2214,3657600.0,4033837.0,1.0
2215,3657600.0,3157538.0,1.0
2216,3700462.0,2085975.0,1.0
2217,2790825.0,5343525.0,1.0
2218,2790825.0,4419600.0,1.0
2219,2790825.0,3043238.0,1.0
2220,3427707.0,1938564.0,1.0
2221,838044.0,1938565.0,1.0
2222,962249.0,1729408.0,17.0
2223,3564447.0,1729408.0,17.0
2224,174945.0,1131856.0,17.0
2225,174625.0,1131887.0,1.0
2226,196850.0,1517650.0,17.0
2227,3267075.0,4724400.0,9.0
2228,3267075.0,3314700.0,9.0
2229,3267075.0,2867025.0,9.0
2230,2400300.0,3314700.0,9.0
2231,2400300.0,5191125.0,9.0
2232,2400300.0,4248150.0,9.0
2233,2400300.0,2200275.0,9.0
2234,3267075.0,2466975.0,9.0
2235,1524000.0,4038600.0,9.0
2236,2400300.0,2076450.0,9.0
2237,1524000.0,5124450.0,9.0
2238,1524000.0,4581525.0,9.0
2239,1524000.0,2981325.0,9.0
2240,3267075.0,2200275.0,9.0
2241,2400300.0,4724400.0,9.0
2242,2400300.0,2867025.0,9.0
2243,2400300.0,2466975.0,9.0
2244,3267075.0,4248150.0,9.0
2245,3267075.0,5191125.0,9.0
2246,3267075.0,3781425.0,9.0
2247,1524000.0,3505200.0,9.0
2248,2400300.0,3781425.0,9.0
2249,3267075.0,2076450.0,9.0
2250,1524000.0,2552700.0,9.0
2251,1524000.0,2266950.0,9.0
2252,1524000.0,2133600.0,9.0
2253,1524000.0,2076450.0,9.0
2254,736600.0,1993900.0,24.0
2255,650875.0,2076450.0,9.0
2256,809625.0,2200275.0,9.0
2257,809625.0,2105025.0,9.0
2258,809625.0,2409825.0,9.0
2259,212725.0,1985963.0,1.0
2260,333375.0,4219575.0,1.0
2261,333375.0,3681412.0,1.0
2262,333375.0,2401888.0,1.0
2263,333375.0,2868613.0,1.0
2264,333375.0,2635250.0,1.0
2265,333375.0,2168525.0,1.0
2266,3649662.0,5807075.0,1.0
2267,333375.0,5305425.0,1.0
2268,2790825.0,4867275.0,1.0
2269,2790825.0,4395787.0,1.0
2270,3700462.0,2333625.0,1.0
2271,3657600.0,3567112.0,1.0
2272,3657600.0,3128963.0,1.0
2273,3662362.0,2705100.0,1.0
2274,333375.0,4762500.0,1.0
2275,333375.0,3152775.0,1.0
2276,3700462.0,2076450.0,1.0
2277,2782888.0,5807075.0,1.0
2278,2790825.0,5338762.0,1.0
2279,1047750.0,3152775.0,1.0
2280,1919288.0,3500437.0,1.0
2281,1244600.0,2014538.0,1.0
2282,1919288.0,4424362.0,1.0
2283,1919288.0,4886325.0,1.0
2284,2790825.0,3000375.0,1.0
2285,2833688.0,2047875.0,1.0
2286,1911350.0,5807075.0,1.0
2287,2833688.0,2243138.0,1.0
2288,1919288.0,3962400.0,1.0
2289,1924050.0,2628900.0,1.0
2290,1039812.0,5807075.0,1.0
2291,1047750.0,4219575.0,1.0
2292,1047750.0,4762500.0,1.0
2293,1047750.0,2676525.0,1.0
2294,1919288.0,5348287.0,1.0
2295,1919288.0,3052763.0,1.0
2296,1962150.0,2276475.0,1.0
2297,1962150.0,2057400.0,1.0
2298,1047750.0,5305425.0,1.0
2299,1047750.0,3681412.0,1.0
2300,2795588.0,2576513.0,1.0
2301,1090612.0,2319338.0,1.0
2302,935037.0,2109788.0,1.0
2303,3657600.0,5353050.0,1.0
2304,3657600.0,4457700.0,1.0
2305,3657600.0,4905375.0,1.0
2306,3657600.0,4010025.0,1.0
2307,2790825.0,3924300.0,1.0
2308,2790825.0,3457575.0,1.0
2309,3427412.0,1938338.0,1.0
2310,838200.0,1938338.0,1.0
2311,962025.0,1728788.0,17.0
2312,3563937.0,1728788.0,17.0
2313,174625.0,1131887.0,17.0
2314,119062.0,522575.0,1.0
2315,119062.0,230188.0,1.0
2316,205288.0,655539.0,17.0
2317,205288.0,1558347.0,17.0
2318,203081.0,2471276.0,17.0
2319,203081.0,3401288.0,17.0
2320,203081.0,4314218.0,17.0
2321,203081.0,5260032.0,17.0
2322,203081.0,1478582.0,9.0
2323,203081.0,2390157.0,9.0
2324,203081.0,3306681.0,9.0
2325,203081.0,4236160.0,9.0
2326,203081.0,5159673.0,9.0
2327,2141034.0,655539.0,25.0
2328,2141034.0,1552459.0,25.0
2329,2141034.0,2450594.0,25.0
2330,2141033.0,3396157.0,25.0
2331,2141031.0,4309033.0,25.0
2332,2141031.0,5191035.0,25.0
2333,6352478.0,654712.0,25.0
2334,6352476.0,1554751.0,25.0
2335,6352476.0,2471276.0,25.0
2336,6352475.0,3401288.0,25.0
2337,6352475.0,4322843.0,25.0
2338,7070687.0,3782288.0,17.0
2339,6352475.0,5243131.0,25.0
2340,233363.0,802888.0,1.0
2341,8545513.0,6435725.0,1.0
2342,119062.0,230188.0,1.0
2343,468351.0,865187.0,25.0
2344,174945.0,237215.0,1.0
2345,174943.0,27536.0,1.0
2346,6949153.0,273116.0,1.0
2347,6949153.0,273116.0,1.0
2348,6949153.0,485481.0,1.0
2349,372140.0,1110682.0,1.0
2350,372140.0,1110682.0,1.0
2351,448014.0,1515332.0,25.0
2352,4695257.0,1110682.0,1.0
2353,4695257.0,1110682.0,1.0
2354,4791312.0,1515332.0,25.0
2355,8710727.0,240787.0,13.0
2356,269.0,1.0,1.0
2357,174945.0,990556.0,1.0
2358,174945.0,237215.0,1.0
2359,174945.0,6588328.0,1.0
2360,8100042.0,640387.0,1.0
2361,8100042.0,640387.0,1.0
2362,8100042.0,857034.0,1.0
2363,261450.0,3057258.0,9.0
2364,261450.0,4608576.0,9.0
2365,261450.0,1520825.0,9.0
2366,261450.0,3150447.0,1.0
2367,261450.0,4671845.0,1.0
2368,261450.0,1609725.0,1.0
2369,5169351.0,575484.0,17.0
2370,4645697.0,600884.0,17.0
2371,1727200.0,2032000.0,24.0
2372,2062163.0,2019300.0,9.0
2373,1830388.0,1908175.0,1.0
2374,2419350.0,2262188.0,1.0
2375,1881188.0,2290763.0,1.0
2376,1727200.0,3517900.0,24.0
2377,2062163.0,3638550.0,9.0
2378,1830388.0,3536950.0,1.0
2379,2419350.0,3890962.0,1.0
2380,1881188.0,3938587.0,1.0
2381,1727200.0,5194300.0,24.0
2382,2061038.0,4971243.0,9.0
2383,1765300.0,4688499.0,1.0
2384,2419350.0,5053012.0,1.0
2385,2409825.0,6115050.0,1.0
2386,1871663.0,6115050.0,1.0
2387,1881188.0,5357812.0,1.0
2388,174943.0,27536.0,1.0
2389,8612413.0,159496.0,13.0
2390,1599386.0,1054100.0,17.0
2391,1599386.0,1520825.0,9.0
2392,3364198.0,1609725.0,1.0
2393,3238460.0,1270000.0,17.0
2394,3364198.0,2049463.0,17.0
2395,3238460.0,4671845.0,1.0
2396,3238460.0,3150447.0,1.0
2397,3364198.0,3352055.0,17.0
2398,3364198.0,5263736.0,17.0
2399,3238460.0,1520825.0,9.0
2400,261450.0,1270000.0,17.0
2401,4485295.0,1270000.0,17.0
2402,4485295.0,1563687.0,25.0
2403,4485295.0,3150447.0,25.0
2404,4485295.0,4671845.0,25.0
2405,4485295.0,1520825.0,9.0
2406,0.0,0.0,1.0
2407,119064.0,230189.0,1.0
2408,166689.0,1676400.0,1.0
2409,119062.0,6435725.0,1.0
2410,1231902.0,979487.0,1.0
2411,1362077.0,1676401.0,25.0
2412,3494089.0,977900.0,1.0
2413,6002337.0,975402.0,1.0
2414,119062.0,6078637.0,17.0
2415,1362077.0,1289505.0,1.0
2416,1361940.0,1283557.0,1.0
2417,3594001.0,1283557.0,1.0
2418,3758153.0,1276525.0,1.0
2419,6108496.0,1283557.0,1.0
2420,6267082.0,1276525.0,1.0
2421,1362077.0,1574800.0,9.0
2422,3594101.0,1574800.0,9.0
2423,6108700.0,1549400.0,9.0
2424,3594101.0,1741490.0,25.0
2425,6108700.0,1676400.0,25.0
2426,0.0,0.0,1.0
2427,174945.0,237215.0,1.0
2428,174943.0,27536.0,1.0
2429,174945.0,6312368.0,17.0
2430,7174061.0,1128712.0,1.0
2431,5852319.0,1128712.0,1.0
2432,793102.0,1128712.0,1.0
2433,908913.0,1993900.0,9.0
2434,908913.0,2405063.0,9.0
2435,908913.0,2814638.0,9.0
2436,908913.0,3225800.0,9.0
2437,908913.0,3602918.0,9.0
2438,908913.0,4071937.0,9.0
2439,908913.0,4481512.0,9.0
2440,908913.0,4892675.0,9.0
2441,908913.0,5303837.0,9.0
2442,908913.0,5738812.0,9.0
2443,908913.0,1339850.0,17.0
2444,908913.0,1565275.0,9.0
2445,908913.0,5786437.0,17.0
2446,908913.0,1630363.0,17.0
2447,908913.0,2041525.0,17.0
2448,908913.0,2451100.0,17.0
2449,908913.0,2862263.0,17.0
2450,908913.0,3271837.0,17.0
2451,908913.0,3683000.0,17.0
2452,908913.0,4119562.0,17.0
2453,908913.0,4529137.0,17.0
2454,908913.0,4940300.0,17.0
2455,908913.0,5349875.0,17.0
2456,5902214.0,1176337.0,17.0
